item_id,lost_or_found,item_name,description,color,brand,location,user,timestamp
19681,lost,Earphones,"I lost my grey earphones, has scratches near the edg...e.",grey,Adidas,Study Hall,Kavya,2025-09-01 17:34:15
19682,found,Earphones,Earphones (grey) discovered near walkway.,grey,Adidas,Study Hall,Yash,2025-11-26 17:34:15
19683,lost,Charger,"qMissing charger (silver), last seen near campus.",silver,WildHorn,Main Gate,Ravi,2025-09-10 17:34:15
19684,found,Charger,Found a silver charger with minor marks.,silver,WildHorn,Main Gate,Kiran,2025-09-06 17:34:15
19685,lost,Clipboard,"Missing clipboard (yellow), last seen near campus.",yellow,HP,Cricket Ground,Manoj,2025-11-16 17:34:15
19686,found,Clipboard,Found a yellow clipboard with minor marks.,yellow,HP,Cricket Ground,Siri,2025-08-30 17:34:15
19687,lost,Power Bank,"I lost m y black power bank, has scratches near the edge.",black,Casio,Main Gate,Manoj,2025-09-27 17:34:15
19688,found,Tumbler,Description mismatch idk what this is.,black,Dell,Parking Area,Nikhil,2025-10-13 17:34:15
19689,lost,Laptop Bag,"I lo st my yellow laptop bag, has scratches near the edge.",yellow,Pearson,Seminar Hall,Yash,2025-08-17 17:34:15
19690,found,Laptop Bag,"lol yellow laptop bag found, looks used b...ut fine.",yellow,Pearson,Seminar Hall,Kavya,2025-10-10 17:34:15
19691,lost,Notepad,"I lost my silver notepad, has scratches near the edge.",silver,Samsung,Corridor,Shiva,2025-10-23 17:34:15
19692,found,Laptop Bag,Description mismatch idk what this is.,green,Lenskart,Sports Complex,Pooja,2025-08-30 17:34:15
19693,lost,Pencil Box,L0st pencil box (grey) bro pls help find.,grey,Dell,Bus Stop,Pooja,2025-11-15 17:34:15
19694,found,Pencil Box,"grey pencil box found, looks used but fine.",grey,Dell,Bus Stop,Vikas,2025-10-11 17:34:15
19695,lost,Umbrella,"Missing umbrella (green), last seen near campus.",green,Lenovo,Corridor,Vikas,2025-11-08 17:34:15
19696,found,Umbrella,"Picked up green umbrella, belongs to someone.",green,Lenovo,Corridor,Kiran,2025-10-11 17:34:15
19697,lost,Mobile Case,"Missing mobile case (purple), last seen near campus.",purple,Pearson,Library,Suma,2025-11-08 17:34:15
19698,found,Mobile Case,Found a purple mobile case with minor marks.,purple,Pearson,Library,Megha,2025-09-19 17:34:15
19699,lost,Textbook,"Missing textbook (green), last seen near campus.",green,WildHorn,Seminar Hall,Kavya,2025-11-02 17:34:15
19700,found,Textbook,Found a green textbook with minor marks.,green,WildHorn,Seminar Hall,Kavya,2025-08-16 17:34:15
19701,lost,Earphones,"Can't find my earphones (silver), has a sticker.",silver,Reebok,Seminar Hall,Ananya,2025-08-17 17:34:15
19702,found,Earphones,Earphones (silver) discovered near walkway.,silver,Reebok,Seminar Hall,Yash,2025-10-30 17:34:15
19703,lost,Earphones,"Dropped my black earphones somewhere, idk where.",black,Dell,Sports Complex,Sneha,2025-10-03 17:34:15
19704,found,Earphones,Earphones (black) discovered near walkway.,black,Dell,Sports Complex,Vikas,2025-08-24 17:34:15
19705,lost,Notebook,"Can't find my notebook (black), has a sticker.",black,Puma,Canteen,Nikhil,2025-11-30 17:34:15
19706,found,Notebook,Found sum notebook (black) lol not sure whose.,black,Puma,Canteen,Rahul,2025-09-24 17:34:15
19707,lost,Mobile Case,"Can't find my mobile case (pink), has a sticker.",pink,Reebok,Hostel Block B,Manoj,2025-09-21 17:34:15
19708,found,Mobile Case,"pink mobile case found, looks used but fine.",pink,Reebok,Hostel Block B,Harsha,2025-11-20 17:34:15
19709,lost,Calculator,"Dropped my black calculator somewhere, idk where.",black,Puma,Academic Block,Vikas,2025-08-06 17:34:15
19710,found,Notebook,Object does not match any typical campus itemsq.,green,Reebok,Library,Pooja,2025-11-25 17:34:15
19711,lost,Tumbler,"My brown tumbler is gone, slightly damaged.",brown,Dell,Academic Block,Sneha,2025-10-31 17:34:15
19712,found,Tumbler,Found a brown tumbler with minor marks.,brown,Dell,Academic Block,Nikhil,2025-11-04 17:34:15
19713,lost,Marker,"Dropped my green marker somewhere, idk where.",green,Casio,Parking Area,Vikas,2025-10-28 17:34:15
19714,found,Marker,btw Found sum marker (green) lol not sure whose.,green,Casio,Parking Area,Vikas,2025-11-22 17:34:15
19715,lost,Notebook,"Dropped my blue notebook somewhere, idk where.",blue,MI,Main Gate,Amit,2025-08-20 17:34:15
19716,found,Notebook,Found sum notebook (blue) lol not sure whose.,blue,MI,Main Gate,Kiran,2025-10-29 17:34:15
19717,lost,Tumbler,"I lost my black tumbler, has scratches near the edge.",black,Milton,Sports Ground,Kiran,2025-11-18 17:34:15
19718,found,Tumbler,Tumbler (black) discovered near walkway.,black,Milton,Sports Ground,Manoj,2025-08-21 17:34:15
19719,lost,Folder,"Missing folder (silver), last seen near campus.",silver,Adidas,Hostel Block B,Manoj,2025-09-02 17:34:15
19720,found,Folder,"silver folder found, looks used but fine.",silver,Adidas,Hostel Block B,Rahul,2025-09-19 17:34:15
19721,lost,Charger,L0st charger (yellow) bro pls help find.,yellow,None,Classroom A102,Vikas,2025-10-30 17:34:15
19722,found,Charger,Charger (yellow) discovered near walkway.,yellow,None,Classroom A102,Amit,2025-09-08 17:34:15
19723,lost,Pencil Box,"Can't find my pencil box (blue), has a sticker.",blue,Nike,Bus Stop,Sneha,2025-11-01 17:34:15
19724,found,Pencil Box,"bxlue pencil box found, looks used but fine.",blue,Nike,Bus Stop,Rahul,2025-09-05 17:34:15
19725,lost,Sketchbook,"Missing sketchbook (yellow), last seen near campus.",yellow,Lenskart,Hostel Block B,Megha,2025-11-30 17:34:15
19726,found,Sketchbook,Sketchbook (yellow) discovered near walkway.,yellow,Lenskart,Hostel Block B,Deepak,2025-10-24 17:34:15
19727,lost,Mobile Case,L0st mobile case (yellow) bro pls help find.,yellow,None,Garden,Rohit,2025-09-16 17:34:15
19728,found,Pen Drive,Object does not match any typical campus items.,purple,WildHorn,Corridor,Arjun,2025-08-10 17:34:15
19729,lost,Glasses,"My brown glasses is gone, slightly damaged.",brown,Dell,Main Gate,Deepak,2025-08-20 17:34:15
19730,found,Glasses,"brown glasses found, looks used but fine.",brown,Dell,Main Gate,Yash,2025-08-22 17:34:15
19731,lost,Sketchbook,L0st sketchbook (gree!!n) bro pls help find.,green,Lenskart,Sports Ground,Amit,2025-08-18 17:34:15
19732,found,Sketchbook,Found a green sketchbook with minor marks.,green,Lenskart,Sports Ground,Sneha,2025-08-07 17:34:15
19733,lost,Textbook,"My blue textbook is gone, slightly damaged.",blue,Lenskart,Academic Block,Sneha,2025-09-05 17:34:15
19734,found,Textbook,"Pickexd up blue textbook, belongs to someone.",blue,Lenskart,Academic Block,Kavya,2025-11-14 17:34:15
19735,lost,Flask,"My blue flask is gone, slightly damaged.",blue,Pearson,Garden,Vikas,2025-09-29 17:34:15
19736,found,Textbook,Description mismatch idk what this is.,brown,Reebok,Cricket Ground,Manoj,2025-11-07 17:34:15
19737,lost,Glasses,L0st glasses (purple) bro pls help find.,purple,Dell,Corridor,Megha,2025-11-15 17:34:15
19738,found,Glasses,Found sum glasses (purple) lol not sure whose.,purple,Dell,Corridor,Kavya,2025-08-20 17:34:15
19739,lost,Charger,"Can't find my charger (purple), has a sticker.",purple,Cello,Bus Stop,Kiran,2025-09-27 17:34:15
19740,found,Charger,Found a purple charger with minor marks.,purple,Cello,Bus Stop,Rahul,2025-10-22 17:34:15
19741,lost,Wallet,"Missing wallet (brown), last seen near campus.",brown,Lenskart,Sports Complex,Nikhil,2025-10-01 17:34:15
19742,found,Wallet,Wallet (brown) discovered near walkway.,brown,Lenskart,Sports Complex,Shiva,2025-10-09 17:34:15
19743,lost,Umbrella,"My blue umbrella is gone, slightly damaged.",blue,Adidas,Auditorium,Amit,2025-09-12 17:34:15
19744,found,Umbrella,Found a blue umbrella with minor... marks.,blue,Adidas,Auditorium,Amit,2025-11-04 17:34:15
19745,lost,Calculator,"My silver calculator is gone, slightly damaged.",silver,Boat,Admin Block,Amit,2025-08-23 17:34:15
19746,found,Calculator,Calculator (silver) discovered near walkway.,silver,Boat,Admin Block,Pooja,2025-10-08 17:34:15
19747,lost,Ruler,"Can't find my ruler (green), has a stqicker.",green,Casio,Sports Complex,Kiran,2025-09-08 17:34:15
19748,found,Flask,Item looks damaged and unrecognizable.,red,HP,Auditorium,Megha,2025-08-16 17:34:15
19749,lost,Folder,"Dropped my white folder somewhere, idk where.",white,Dell,Parking Area,Harsha,2025-12-01 17:34:15
19750,found,Folder,Found sum folder (white) lol not sure whose.,white,Dell,Parking Area,Shiva,2025-08-08 17:34:15
19751,lost,Ruler,"Missing ruler (brown), last seen near campus.",brown,Puma,Bus Stop,Nikhil,2025-08-04 17:34:15
19752,found,ID Card,Description mismatch idk what this is.,pink,Samsung,Sports Ground,Amit,2025-10-15 17:34:15
19753,lost,Clipboard,L0st clipboa...rd (purple) bro pls help find.,purple,None,Library,Suma,2025-10-28 17:34:15
19754,found,Clipboard,Clipboard (purple) discovered near walkway.,purple,None,Library,Deepak,2025-11-01 17:34:15
19755,lost,Wallet,"Dropped my blue wallet somewhere, idk where.",blue,None,Sports Ground,Kiran,2025-10-28 17:34:15
19756,found,Wallet,Found a blue wallet with miqnor marks.,blue,None,Sports Ground,Vikas,2025-08-15 17:34:15
19757,lost,Glasses,"Dropped my red glasses somewhere, idk where.",red,Milton,Cricket Ground,Kavya,2025-11-01 17:34:15
19758,found,Sketchbook,Description mismatch idk what this is.,yellow,Casio,Classroom A102,Pooja,2025-08-09 17:34:15
19759,lost,ID Card,L0st id card (black) bro pls help find.,black,Lenovo,Cricket Ground,Harsha,2025-09-20 17:34:15
19760,found,Notepad,Object does not match any typical campus items.,blue,Lenskart,Garden,Kiran,2025-09-03 17:34:15
19761,lost,Umbrella,"I lost my purple umbrella, has scratches near the edge.",purple,Dell,Study Hall,Amit,2025-11-08 17:34:15
19762,found,Umbrella,"purple umbrella found, looks used but fine.",purple,Dell,Study Hall,Ananya,2025-08-12 17:34:15
19763,lost,Water Bottle,"Dropped my yellow water bottle somewhere, idk where.",yellow,Lenskart,Main Gate,Rohit,2025-09-29 17:34:15
19764,found,Water Bottle,Found a yellow water bottle with minor marks.,yellow,Lenskart,Main Gate,Ananya,2025-10-24 17:34:15
19765,lost,Notebook,"I lost my pink notebook, has scratches near the edge.",pink,Cello,Hostel Block A,Deepak,2025-10-20 17:34:15
19766,found,Notebook,Notebook (pink) discovered near walkway.,pink,Cello,Hostel Block A,Harsha,2025-09-06 17:34:15
19767,lost,Cap,L0st cap (brown) bro pls help find.,brown,Pearson,Corridor,Arjun,2025-12-01 17:34:15
19768,found,Folder,"Unclear item, hard to identify.",red,None,Main Gate,Harsha,2025-09-24 17:34:15
19769,lost,Textbook,"Can't find my textbook (pink), has a sticker.",pink,Cello,Cricket Ground,Harsha,2025-10-18 17:34:15
19770,found,USB Cable,Description mismatch idk what this is.,brown,MI,Bus Stop,Harsha,2025-09-24 17:34:15
19771,lost,Lunch Box,"Can't find my lunch box (purple), has a sticker.",purple,HP,Library,Amit,2025-08-21 17:34:15
19772,found,Lunch Box,Found a purple lunch box with minor marks.,purple,HP,Library,Vikas,2025-08-07 17:34:15
19773,lost,Umbrella,"Missing umbrella (white), last seen near campus.",white,Pearson,Sports Complex,Arjun,2025-09-01 17:34:15
19774,found,Tumbler,Item looks damaged and unrecognizable.,yellow,MI,Hostel Block A,Ravi,2025-08-15 17:34:15
19775,lost,Watch,"My purple watch is gone, slightly damaged.",purple,Puma,Bus Stop,Shiva,2025-08-26 17:34:15
19776,found,Tumbler,Found something totally unrelated.,purple,Adidas,Parking Area,Shiva,2025-08-25 17:34:15
19777,lost,Tumbler,"lol My white tumbler is gone, slightly damaged.",white,Nike,Gym,Suma,2025-11-21 17:34:15
19778,found,Tumbler,Found sum tumbler (white) lol not sure whose.,white,Nike,Gym,Pooja,2025-10-10 17:34:15
19779,lost,Cap,"Dropped my blue cap somewhere, idk where.",blue,Boat,Study Hall,Sneha,2025-08-31 17:34:15
19780,found,Cap,Cap (blue) discovered near walkway.,blue,Boat,Study Hall,Ananya,2025-10-06 17:34:15
19781,lost,Wallet,"Can't find my wallet (grey), has a sticker.",grey,Lenovo,Sports Complex,Manoj,2025-08-31 17:34:15
19782,found,Wallet,Found sum wallet (grey) lol not sure whose.,grey,Lenovo,Sports Complex,Rahul,2025-10-31 17:34:15
19783,lost,Wallet,"Dropped my white wallet somewhere, idk where.",white,MI,Gym,Deepak,2025-10-21 17:34:15
19784,found,Wallet,"Picked up white wallet, belongs to someone.",white,MI,Gym,Kiran,2025-08-15 17:34:15
19785,lost,Power Bank,"I lost my black power bank, has scratches near the edge.",black,Casio,Garden,Amit,2025-08-14 17:34:15
19786,found,Power Bank,"Picked up black power bank, belongs to som...eone.",black,Casio,Garden,Rohit,2025-11-13 17:34:15
19787,lost,Charger,"Can't find my charger (green), has a sticker.",green,Puma,Cricket Ground,Deepak,2025-10-05 17:34:15
19788,found,Charger,"Picked up green charger, belongs to someone.",green,Puma,Cricket Ground,Rahul,2025-09-11 17:34:15
19789,lost,Calculator,"Dropped my white calculato!!r somewhere, idk where.",white,Adidas,Garden,Kiran,2025-10-25 17:34:15
19790,found,Calculator,"white calculator found, looks used but fine.",white,Adidas,Garden,Shiva,2025-09-14 17:34:15
19791,lost,ID Card,L0st id card (green) bro pls help find.,green,Dell,Main Gate,Deepak,2025-08-08 17:34:15
19792,found,ID Card,Found a green id card with minor marks.,green,Dell,Main Gate,Deepak,2025-11-29 17:34:15
19793,lost,Pencil Box,"Dropped my green pencil box somewhere, idk where.",green,Cello,Classroom A102,Suma,2025-10-08 17:34:15
19794,found,Bag,Description mismatch idk what this is.,purple,Samsung,Main Gate,Suma,2025-11-26 17:34:15
19795,lost,Calculator,L0st calculator (red) bro pls help find.,red,Cello,Parking Area,Rohit,2025-09-11 17:34:15
19796,found,Folder,Item looks damaxged and unrecognizable.,yellow,Fastrack,Main Gate,Manoj,2025-11-08 17:34:15
19797,lost,USB Cable,"Missing usb cable (grey), last seen near campus.",grey,MI,Gym,Kiran,2025-12-01 17:34:15
19798,found,USB Cable,Found sum usb cable (grey) lol not sure whose.,grey,MI,Gym,Kiran,2025-09-06 17:34:15
19799,lost,Bag,"Can't find my bag (pink), has a sticker.",pink,Dell,Gym,Yash,2025-11-13 17:34:15
19800,found,Bag,Found sum bag (pink) lol not sure whose.,pink,Dell,Gym,Yash,2025-11-24 17:34:15
19801,lost,Pen,"Dropped my grey pen somewhere, idk where.",grey,Reebok,Classroom A102,Kiran,2025-11-09 17:34:15
19802,found,Lunch Box,Object does not match any typical campus items.,grey,Cello,Academic Block,Nikhil,2025-09-01 17:34:15
19803,lost,Pencil Box,"My white pencil box is gone, slightly damaged.",white,MI,Library,Sneha,2025-11-17 17:34:15
19804,found,Pencil Box,"white pencil box found, looks used but fine.",white,MI,Library,Harsha,2025-09-22 17:34:15
19805,lost,Charger,"I lost my purple charger, has scratches near the edge.",purple,Boat,Canteen,Vikas,2025-11-28 17:34:15
19806,found,Bag,Object does not match any typical campus items.,green,Lenovo,Study Hall,Suma,2025-10-09 17:34:15
19807,lost,Sketchbook,"My red sketchbook is gone, slightly damaged.",red,Adidas,Seminar Hall,Shiva,2025-10-17 17:34:15
19808,found,Cap,Found something totally unrelated.,white,Reebok,Hostel Block A,Amit,2025-11-19 17:34:15
19809,lost,Charger,"Can't find my charger (white), has a sticker.",white,Lenovo,Parking Area,Vikas,2025-11-15 17:34:15
19810,found,Marker,"Unclear item, hard to identify.",white,Nike,Auditorium,Rohit,2025-09-29 17:34:15
19811,lost,Shoe,"Missing shoe (brown), last seen near campus.",brown,Milton,Sports Complex,Ravi,2025-09-24 17:34:15
19812,found,Shoe,Found a brown shoe with minor marks.,brown,Milton,Sports Complex,Suma,2025-09-23 17:34:15
19813,lost,Glasses,L0st glasses (brown) bro pls help find.,brown,Pearson,Hostel Block B,Yash,2025-10-12 17:34:15
19814,found,Glasses,Found a brown glasses with minor marks.,brown,Pearson,Hostel Block B,Rahul,2025-09-29 17:34:15
19815,lost,Bag,"Can't find my bag (pink), has a sticker.",pink,Lenskart,Library,Arjun,2025-10-14 17:34:15
19816,found,Bag,Found a pink bag with  minor marks.,pink,Lenskart,Library,Yash,2025-10-14 17:34:15
19817,lost,Flask,"I lost my silver flask, has scratches near the edge.",silver,None,Hostel Block A,Nikhil,2025-10-17 17:34:15
19818,found,Flask,Found a silver flask with minor marks.,silver,None,Hostel Block A,Sneha,2025-08-30 17:34:15
19819,lost,Clipboard,"Can't find my clipboard (pink), has a sticker.",pink,Reebok,Parking Area,Sneha,2025-08-10 17:34:15
19820,found,Clipboard,"Picked up pink clipboard, belongs to someone.",pink,Reebok,Parking Area,Sneha,2025-08-06 17:34:15
19821,lost,Umbrella,"Missing umbrella (purple), last seen near qcampus.",purple,Lenovo,Academic Block,Amit,2025-11-08 17:34:15
19822,found,Mobile Case,"Unclear item, hard to identify.",purple,HP,Canteen,Sneha,2025-08-08 17:34:15
19823,lost,ID Card,L0st id card (blue) bro pls help find.,blue,None,Canteen,Sneha,2025-09-03 17:34:15
19824,found,ID Card,"yaar blue id card found, looks used but fine.",blue,None,Canteen,Ravi,2025-08-05 17:34:15
19825,lost,Laptop Bag,"Dropped my silver laptop bag somewhere, idk where.",silver,Cello,Study Hall,Rohit,2025-09-20 17:34:15
19826,found,Laptop Bag,"silver laptop bag found, looks used but fine.",silver,Cello,Study Hall,Pooja,2025-08-21 17:34:15
19827,lost,USB Cable,"Can't find my uszb cable (black), has a sticker.",black,Cello,Parking Area,Rohit,2025-09-03 17:34:15
19828,found,USB Cable,"black usb cable found, looks used but fine.",black,Cello,Parking Area,Pooja,2025-08-10 17:34:15
19829,lost,Pencil Box,"Can't find my pencil box (blue), has a sticker.",blue,Pearson,Bus Stop,Kiran,2025-11-21 17:34:15
19830,found,Pencil Box,Pencil Box (blue) discovered near walkway.,blue,Pearson,Bus Stop,Rohit,2025-11-05 17:34:15
19831,lost,Cap,L0st cap (purple) bro pls help find.,purple,None,Sports Complex,Suma,2025-10-01 17:34:15
19832,found,Glasses,Object does not match any typical campus items.,grey,Lenskart,Gym,Pooja,2025-10-25 17:34:15
19833,lost,Marker,"Dropped my grey marker somewhere, idk where.",grey,None,Hostel Block A,Manoj,2025-08-24 17:34:15
19834,found,Marker,Found a grey marker with minor marks.,grey,None,Hostel Block A,Arjun,2025-09-10 17:34:15
19835,lost,Lunch Box,"Can't find my lunxch box (brown), has a sticker.",brown,Reebok,Study Hall,Rahul,2025-09-05 17:34:15
19836,found,Lunch Box,"Picked up brown lunch box, belongs to someone.",brown,Reebok,Study Hall,Megha,2025-09-21 17:34:15
19837,lost,Earphones,"Can't find my earphones (black), has a sticker.",black,Nike,Admin Block,Nikhil,2025-08-12 17:34:15
19838,found,Earphones,Found a black earphones with minor marks.,black,Nike,Admin Block,Vikas,2025-10-13 17:34:15
